Gene stable ID	Protein stable ID
ENSJJAG00000002510	ENSJJAP00000001782
ENSJJAG00000002511	ENSJJAP00000001754
ENSJJAG00000002516	ENSJJAP00000001871
ENSJJAG00000002516	ENSJJAP00000001875
ENSJJAG00000002520	ENSJJAP00000001769
ENSJJAG00000002520	ENSJJAP00000001780
ENSJJAG00000002528	ENSJJAP00000001773
ENSJJAG00000002528	ENSJJAP00000001781
ENSJJAG00000002531	ENSJJAP00000001888
ENSJJAG00000002531	ENSJJAP00000001892
ENSJJAG00000002531	ENSJJAP00000001899
ENSJJAG00000002546	ENSJJAP00000001779
ENSJJAG00000002546	ENSJJAP00000001786
ENSJJAG00000002566	ENSJJAP00000001772
ENSJJAG00000002569	ENSJJAP00000001788
ENSJJAG00000002575	ENSJJAP00000001831
ENSJJAG00000002575	ENSJJAP00000001837
ENSJJAG00000002575	ENSJJAP00000001840
ENSJJAG00000002583	ENSJJAP00000001775
ENSJJAG00000002585	ENSJJAP00000001784
ENSJJAG00000002593	ENSJJAP00000001823
ENSJJAG00000002593	ENSJJAP00000001839
ENSJJAG00000002605	ENSJJAP00000001807
ENSJJAG00000002608	ENSJJAP00000001789
ENSJJAG00000002613	ENSJJAP00000001859
ENSJJAG00000002613	ENSJJAP00000001863
ENSJJAG00000002613	ENSJJAP00000001880
ENSJJAG00000002614	ENSJJAP00000001800
ENSJJAG00000002618	ENSJJAP00000001793
ENSJJAG00000002620	ENSJJAP00000001792
ENSJJAG00000002621	ENSJJAP00000001790
ENSJJAG00000002622	ENSJJAP00000001795
ENSJJAG00000002622	ENSJJAP00000001797
ENSJJAG00000002630	ENSJJAP00000001794
ENSJJAG00000002635	ENSJJAP00000001804
ENSJJAG00000002636	ENSJJAP00000001815
ENSJJAG00000002636	ENSJJAP00000001829
ENSJJAG00000002636	ENSJJAP00000001835
ENSJJAG00000002638	ENSJJAP00000001808
ENSJJAG00000002642	ENSJJAP00000001799
ENSJJAG00000002644	ENSJJAP00000001825
ENSJJAG00000002649	ENSJJAP00000001805
ENSJJAG00000002657	ENSJJAP00000001801
ENSJJAG00000002659	ENSJJAP00000001891
ENSJJAG00000002660	ENSJJAP00000001821
ENSJJAG00000002661	ENSJJAP00000001806
ENSJJAG00000002664	ENSJJAP00000001810
ENSJJAG00000002665	ENSJJAP00000001832
ENSJJAG00000002666	ENSJJAP00000001809
ENSJJAG00000002669	ENSJJAP00000001813
ENSJJAG00000002670	ENSJJAP00000001905
ENSJJAG00000002670	ENSJJAP00000001912
ENSJJAG00000002679	ENSJJAP00000001868
ENSJJAG00000002679	ENSJJAP00000001878
ENSJJAG00000002679	ENSJJAP00000001883
ENSJJAG00000002682	ENSJJAP00000001827
ENSJJAG00000002682	ENSJJAP00000001834
ENSJJAG00000002687	ENSJJAP00000001817
ENSJJAG00000002698	ENSJJAP00000001816
ENSJJAG00000002701	ENSJJAP00000001812
ENSJJAG00000002705	ENSJJAP00000001814
ENSJJAG00000002706	ENSJJAP00000001828
ENSJJAG00000002712	ENSJJAP00000001818
ENSJJAG00000002713	ENSJJAP00000001833
ENSJJAG00000002714	ENSJJAP00000001855
ENSJJAG00000002722	ENSJJAP00000001940
ENSJJAG00000002722	ENSJJAP00000001951
ENSJJAG00000002722	ENSJJAP00000001964
ENSJJAG00000002723	ENSJJAP00000001820
ENSJJAG00000002723	ENSJJAP00000001826
ENSJJAG00000002736	ENSJJAP00000001890
ENSJJAG00000002736	ENSJJAP00000001897
ENSJJAG00000002737	ENSJJAP00000001846
ENSJJAG00000002737	ENSJJAP00000001850
ENSJJAG00000002739	ENSJJAP00000001824
ENSJJAG00000002766	ENSJJAP00000001836
ENSJJAG00000002767	ENSJJAP00000001842
ENSJJAG00000002768	ENSJJAP00000001841
ENSJJAG00000002768	ENSJJAP00000001845
ENSJJAG00000002769	ENSJJAP00000001853
ENSJJAG00000002781	ENSJJAP00000001854
ENSJJAG00000002783	ENSJJAP00000001843
ENSJJAG00000002786	ENSJJAP00000001844
ENSJJAG00000002798	ENSJJAP00000001848
ENSJJAG00000002799	ENSJJAP00000001858
ENSJJAG00000002802	ENSJJAP00000001857
ENSJJAG00000002804	ENSJJAP00000001852
ENSJJAG00000002806	ENSJJAP00000001849
ENSJJAG00000002819	ENSJJAP00000001869
ENSJJAG00000002819	ENSJJAP00000001877
ENSJJAG00000002820	ENSJJAP00000001851
ENSJJAG00000002821	ENSJJAP00000001870
ENSJJAG00000002822	ENSJJAP00000001862
ENSJJAG00000002823	ENSJJAP00000001861
ENSJJAG00000002824	ENSJJAP00000001864
ENSJJAG00000002836	ENSJJAP00000001865
ENSJJAG00000002836	ENSJJAP00000001873
ENSJJAG00000002838	ENSJJAP00000001974
ENSJJAG00000002838	ENSJJAP00000001982
ENSJJAG00000002838	ENSJJAP00000001986
ENSJJAG00000002838	ENSJJAP00000001994
ENSJJAG00000002839	ENSJJAP00000001867
ENSJJAG00000002840	ENSJJAP00000001893
ENSJJAG00000002841	ENSJJAP00000001872
ENSJJAG00000002842	ENSJJAP00000001866
ENSJJAG00000002843	ENSJJAP00000001876
ENSJJAG00000002843	ENSJJAP00000001882
ENSJJAG00000002844	ENSJJAP00000001874
ENSJJAG00000002851	ENSJJAP00000001895
ENSJJAG00000002859	ENSJJAP00000001879
ENSJJAG00000002860	ENSJJAP00000001881
ENSJJAG00000002861	ENSJJAP00000001886
ENSJJAG00000002863	ENSJJAP00000001931
ENSJJAG00000002863	ENSJJAP00000001937
ENSJJAG00000002864	ENSJJAP00000001885
ENSJJAG00000002865	ENSJJAP00000001960
ENSJJAG00000002865	ENSJJAP00000001969
ENSJJAG00000002866	ENSJJAP00000001887
ENSJJAG00000002879	ENSJJAP00000001889
ENSJJAG00000002881	ENSJJAP00000001898
ENSJJAG00000002882	ENSJJAP00000001907
ENSJJAG00000002883	ENSJJAP00000001894
ENSJJAG00000002887	ENSJJAP00000001896
ENSJJAG00000002888	ENSJJAP00000001910
ENSJJAG00000002888	ENSJJAP00000001916
ENSJJAG00000002888	ENSJJAP00000001921
ENSJJAG00000002892	ENSJJAP00000001981
ENSJJAG00000002895	ENSJJAP00000001904
ENSJJAG00000002903	ENSJJAP00000001923
ENSJJAG00000002904	ENSJJAP00000001902
ENSJJAG00000002905	ENSJJAP00000001901
ENSJJAG00000002909	ENSJJAP00000001908
ENSJJAG00000002910	ENSJJAP00000001925
ENSJJAG00000002911	ENSJJAP00000001903
ENSJJAG00000002912	ENSJJAP00000001906
ENSJJAG00000002916	ENSJJAP00000001909
ENSJJAG00000002926	ENSJJAP00000001957
ENSJJAG00000002927	ENSJJAP00000001914
ENSJJAG00000002927	ENSJJAP00000001919
ENSJJAG00000002928	ENSJJAP00000001913
ENSJJAG00000002929	ENSJJAP00000001920
ENSJJAG00000002929	ENSJJAP00000001922
ENSJJAG00000002930	ENSJJAP00000001915
ENSJJAG00000002931	ENSJJAP00000001918
ENSJJAG00000002933	ENSJJAP00000001917
ENSJJAG00000002946	ENSJJAP00000001945
ENSJJAG00000002948	ENSJJAP00000001930
ENSJJAG00000002950	ENSJJAP00000001927
ENSJJAG00000002952	ENSJJAP00000001932
ENSJJAG00000002954	ENSJJAP00000001933
ENSJJAG00000002955	ENSJJAP00000001959
ENSJJAG00000002955	ENSJJAP00000001963
ENSJJAG00000002959	ENSJJAP00000001929
ENSJJAG00000002964	ENSJJAP00000001928
ENSJJAG00000002968	ENSJJAP00000001936
ENSJJAG00000002971	ENSJJAP00000001966
ENSJJAG00000002971	ENSJJAP00000001972
ENSJJAG00000002972	ENSJJAP00000001998
ENSJJAG00000002972	ENSJJAP00000002002
ENSJJAG00000002973	ENSJJAP00000001949
ENSJJAG00000002974	ENSJJAP00000001935
ENSJJAG00000002975	ENSJJAP00000001941
ENSJJAG00000002975	ENSJJAP00000001947
ENSJJAG00000002976	ENSJJAP00000001954
ENSJJAG00000002989	ENSJJAP00000001950
ENSJJAG00000002990	ENSJJAP00000001939
ENSJJAG00000002991	ENSJJAP00000001942
ENSJJAG00000002994	ENSJJAP00000001944
ENSJJAG00000002996	ENSJJAP00000001953
ENSJJAG00000002997	ENSJJAP00000001943
ENSJJAG00000002998	ENSJJAP00000002035
ENSJJAG00000002998	ENSJJAP00000002047
ENSJJAG00000002999	ENSJJAP00000001946
ENSJJAG00000003012	ENSJJAP00000001995
ENSJJAG00000003013	ENSJJAP00000001961
ENSJJAG00000003015	ENSJJAP00000002056
ENSJJAG00000003016	ENSJJAP00000001955
ENSJJAG00000003017	ENSJJAP00000001956
ENSJJAG00000003019	ENSJJAP00000001958
ENSJJAG00000003021	ENSJJAP00000002036
ENSJJAG00000003037	ENSJJAP00000001962
ENSJJAG00000003042	ENSJJAP00000001965
ENSJJAG00000003043	ENSJJAP00000001967
ENSJJAG00000003046	ENSJJAP00000001971
ENSJJAG00000003050	ENSJJAP00000001970
ENSJJAG00000003056	ENSJJAP00000001973
ENSJJAG00000003058	ENSJJAP00000002001
ENSJJAG00000003060	ENSJJAP00000001987
ENSJJAG00000003060	ENSJJAP00000001993
ENSJJAG00000003061	ENSJJAP00000001978
ENSJJAG00000003062	ENSJJAP00000001996
ENSJJAG00000003063	ENSJJAP00000001977
ENSJJAG00000003064	ENSJJAP00000002000
ENSJJAG00000003064	ENSJJAP00000002003
ENSJJAG00000003065	ENSJJAP00000001997
ENSJJAG00000003066	ENSJJAP00000001976
ENSJJAG00000003068	ENSJJAP00000002006
ENSJJAG00000003080	ENSJJAP00000001984
ENSJJAG00000003081	ENSJJAP00000001979
ENSJJAG00000003081	ENSJJAP00000001983
ENSJJAG00000003082	ENSJJAP00000001985
ENSJJAG00000003084	ENSJJAP00000001980
ENSJJAG00000003088	ENSJJAP00000001990
ENSJJAG00000003089	ENSJJAP00000001992
ENSJJAG00000003090	ENSJJAP00000001989
ENSJJAG00000003091	ENSJJAP00000001991
ENSJJAG00000003092	ENSJJAP00000001988
ENSJJAG00000003095	ENSJJAP00000002009
ENSJJAG00000003107	ENSJJAP00000002020
ENSJJAG00000003109	ENSJJAP00000002005
ENSJJAG00000003110	ENSJJAP00000001999
ENSJJAG00000003122	ENSJJAP00000002070
ENSJJAG00000003124	ENSJJAP00000002032
ENSJJAG00000003125	ENSJJAP00000002012
ENSJJAG00000003126	ENSJJAP00000002008
ENSJJAG00000003127	ENSJJAP00000002013
ENSJJAG00000003128	ENSJJAP00000002004
ENSJJAG00000003129	ENSJJAP00000002010
ENSJJAG00000003129	ENSJJAP00000002016
ENSJJAG00000003130	ENSJJAP00000002007
ENSJJAG00000003143	ENSJJAP00000002019
ENSJJAG00000003144	ENSJJAP00000002011
ENSJJAG00000003145	ENSJJAP00000002014
ENSJJAG00000003146	ENSJJAP00000002015
ENSJJAG00000003148	ENSJJAP00000002017
ENSJJAG00000003150	ENSJJAP00000002031
ENSJJAG00000003162	ENSJJAP00000002022
ENSJJAG00000003163	ENSJJAP00000002037
ENSJJAG00000003163	ENSJJAP00000002042
ENSJJAG00000003163	ENSJJAP00000002055
ENSJJAG00000003165	ENSJJAP00000002143
ENSJJAG00000003165	ENSJJAP00000002149
ENSJJAG00000003165	ENSJJAP00000002152
ENSJJAG00000003166	ENSJJAP00000002018
ENSJJAG00000003167	ENSJJAP00000002098
ENSJJAG00000003167	ENSJJAP00000002106
ENSJJAG00000003168	ENSJJAP00000002043
ENSJJAG00000003168	ENSJJAP00000002050
ENSJJAG00000003174	ENSJJAP00000002039
ENSJJAG00000003174	ENSJJAP00000002044
ENSJJAG00000003177	ENSJJAP00000002045
ENSJJAG00000003178	ENSJJAP00000002026
ENSJJAG00000003182	ENSJJAP00000002023
ENSJJAG00000003184	ENSJJAP00000002027
ENSJJAG00000003186	ENSJJAP00000002024
ENSJJAG00000003188	ENSJJAP00000002049
ENSJJAG00000003191	ENSJJAP00000002021
ENSJJAG00000003196	ENSJJAP00000002028
ENSJJAG00000003197	ENSJJAP00000002025
ENSJJAG00000003202	ENSJJAP00000002033
ENSJJAG00000003206	ENSJJAP00000002080
ENSJJAG00000003212	ENSJJAP00000002072
ENSJJAG00000003213	ENSJJAP00000002034
ENSJJAG00000003214	ENSJJAP00000002060
ENSJJAG00000003215	ENSJJAP00000002029
ENSJJAG00000003216	ENSJJAP00000002038
ENSJJAG00000003217	ENSJJAP00000002030
ENSJJAG00000003230	ENSJJAP00000002040
ENSJJAG00000003230	ENSJJAP00000002048
ENSJJAG00000003240	ENSJJAP00000002089
ENSJJAG00000003240	ENSJJAP00000002095
ENSJJAG00000003244	ENSJJAP00000002144
ENSJJAG00000003244	ENSJJAP00000002145
ENSJJAG00000003244	ENSJJAP00000002150
ENSJJAG00000003245	ENSJJAP00000002041
ENSJJAG00000003248	ENSJJAP00000002051
ENSJJAG00000003248	ENSJJAP00000002054
ENSJJAG00000003249	ENSJJAP00000002134
ENSJJAG00000003259	ENSJJAP00000002069
ENSJJAG00000003263	ENSJJAP00000002053
ENSJJAG00000003264	ENSJJAP00000002059
ENSJJAG00000003264	ENSJJAP00000002063
ENSJJAG00000003266	ENSJJAP00000002046
ENSJJAG00000003267	ENSJJAP00000002108
ENSJJAG00000003267	ENSJJAP00000002111
ENSJJAG00000003269	ENSJJAP00000002058
ENSJJAG00000003270	ENSJJAP00000002052
ENSJJAG00000003271	ENSJJAP00000002097
ENSJJAG00000003271	ENSJJAP00000002113
ENSJJAG00000003273	ENSJJAP00000002083
ENSJJAG00000003282	ENSJJAP00000002067
ENSJJAG00000003287	ENSJJAP00000002057
ENSJJAG00000003289	ENSJJAP00000002074
ENSJJAG00000003290	ENSJJAP00000002064
ENSJJAG00000003292	ENSJJAP00000002062
ENSJJAG00000003293	ENSJJAP00000002061
ENSJJAG00000003304	ENSJJAP00000002085
ENSJJAG00000003306	ENSJJAP00000002075
ENSJJAG00000003308	ENSJJAP00000002087
ENSJJAG00000003308	ENSJJAP00000002092
ENSJJAG00000003308	ENSJJAP00000002094
ENSJJAG00000003308	ENSJJAP00000002099
ENSJJAG00000003314	ENSJJAP00000002081
ENSJJAG00000003316	ENSJJAP00000002066
ENSJJAG00000003323	ENSJJAP00000002084
ENSJJAG00000003323	ENSJJAP00000002091
ENSJJAG00000003323	ENSJJAP00000002096
ENSJJAG00000003324	ENSJJAP00000002078
ENSJJAG00000003326	ENSJJAP00000002065
ENSJJAG00000003327	ENSJJAP00000002068
ENSJJAG00000003338	ENSJJAP00000002071
ENSJJAG00000003342	ENSJJAP00000002076
ENSJJAG00000003343	ENSJJAP00000002073
ENSJJAG00000003343	ENSJJAP00000002077
ENSJJAG00000003345	ENSJJAP00000002082
ENSJJAG00000003349	ENSJJAP00000002105
ENSJJAG00000003349	ENSJJAP00000002110
ENSJJAG00000003357	ENSJJAP00000002079
ENSJJAG00000003360	ENSJJAP00000002107
ENSJJAG00000003374	ENSJJAP00000002088
ENSJJAG00000003375	ENSJJAP00000002135
ENSJJAG00000003376	ENSJJAP00000002086
ENSJJAG00000003377	ENSJJAP00000002090
ENSJJAG00000003384	ENSJJAP00000002115
ENSJJAG00000003384	ENSJJAP00000002122
ENSJJAG00000003385	ENSJJAP00000002117
ENSJJAG00000003390	ENSJJAP00000002093
ENSJJAG00000003396	ENSJJAP00000002100
ENSJJAG00000003401	ENSJJAP00000002102
ENSJJAG00000003402	ENSJJAP00000002104
ENSJJAG00000003405	ENSJJAP00000002103
ENSJJAG00000003407	ENSJJAP00000002101
ENSJJAG00000003413	ENSJJAP00000002109
ENSJJAG00000003416	ENSJJAP00000002124
ENSJJAG00000003419	ENSJJAP00000002116
ENSJJAG00000003426	ENSJJAP00000002120
ENSJJAG00000003428	ENSJJAP00000002112
ENSJJAG00000003428	ENSJJAP00000002118
ENSJJAG00000003429	ENSJJAP00000002127
ENSJJAG00000003429	ENSJJAP00000002131
ENSJJAG00000003437	ENSJJAP00000002133
ENSJJAG00000003437	ENSJJAP00000002140
ENSJJAG00000003438	ENSJJAP00000002123
ENSJJAG00000003438	ENSJJAP00000002126
ENSJJAG00000003441	ENSJJAP00000002132
ENSJJAG00000003441	ENSJJAP00000002136
ENSJJAG00000003447	ENSJJAP00000002114
ENSJJAG00000003448	ENSJJAP00000002121
ENSJJAG00000003456	ENSJJAP00000002129
ENSJJAG00000003457	ENSJJAP00000002139
ENSJJAG00000003457	ENSJJAP00000002147
ENSJJAG00000003458	ENSJJAP00000002141
ENSJJAG00000003458	ENSJJAP00000002142
ENSJJAG00000003459	ENSJJAP00000002168
ENSJJAG00000003460	ENSJJAP00000002119
ENSJJAG00000003467	ENSJJAP00000002125
ENSJJAG00000003473	ENSJJAP00000002128
ENSJJAG00000003475	ENSJJAP00000002137
ENSJJAG00000003476	ENSJJAP00000002130
ENSJJAG00000003483	ENSJJAP00000002138
ENSJJAG00000003494	ENSJJAP00000002153
ENSJJAG00000003494	ENSJJAP00000002155
ENSJJAG00000003497	ENSJJAP00000002158
ENSJJAG00000003497	ENSJJAP00000002162
ENSJJAG00000003497	ENSJJAP00000002164
ENSJJAG00000003497	ENSJJAP00000002166
ENSJJAG00000003497	ENSJJAP00000002170
ENSJJAG00000003498	ENSJJAP00000002156
ENSJJAG00000003502	ENSJJAP00000002146
ENSJJAG00000003503	ENSJJAP00000002148
ENSJJAG00000003509	ENSJJAP00000002151
ENSJJAG00000003513	ENSJJAP00000002261
ENSJJAG00000003513	ENSJJAP00000002273
ENSJJAG00000003518	ENSJJAP00000002154
ENSJJAG00000003519	ENSJJAP00000002157
ENSJJAG00000003526	ENSJJAP00000002159
ENSJJAG00000003530	ENSJJAP00000002160
ENSJJAG00000003531	ENSJJAP00000002167
ENSJJAG00000003534	ENSJJAP00000002161
ENSJJAG00000003537	ENSJJAP00000002165
ENSJJAG00000003541	ENSJJAP00000002169
ENSJJAG00000003543	ENSJJAP00000002193
ENSJJAG00000003548	ENSJJAP00000002163
ENSJJAG00000003552	ENSJJAP00000002172
ENSJJAG00000003553	ENSJJAP00000002175
ENSJJAG00000003554	ENSJJAP00000002174
ENSJJAG00000003557	ENSJJAP00000002176
ENSJJAG00000003558	ENSJJAP00000002180
ENSJJAG00000003558	ENSJJAP00000002184
ENSJJAG00000003559	ENSJJAP00000002191
ENSJJAG00000003559	ENSJJAP00000002194
ENSJJAG00000003560	ENSJJAP00000002177
ENSJJAG00000003562	ENSJJAP00000002171
ENSJJAG00000003567	ENSJJAP00000002173
ENSJJAG00000003576	ENSJJAP00000002178
ENSJJAG00000003577	ENSJJAP00000002179
ENSJJAG00000003578	ENSJJAP00000002187
ENSJJAG00000003580	ENSJJAP00000002183
ENSJJAG00000003581	ENSJJAP00000002213
ENSJJAG00000003593	ENSJJAP00000002210
ENSJJAG00000003595	ENSJJAP00000002181
ENSJJAG00000003596	ENSJJAP00000002185
ENSJJAG00000003596	ENSJJAP00000002189
ENSJJAG00000003597	ENSJJAP00000002223
ENSJJAG00000003598	ENSJJAP00000002275
ENSJJAG00000003598	ENSJJAP00000002281
ENSJJAG00000003602	ENSJJAP00000002196
ENSJJAG00000003602	ENSJJAP00000002205
ENSJJAG00000003603	ENSJJAP00000002233
ENSJJAG00000003603	ENSJJAP00000002237
ENSJJAG00000003603	ENSJJAP00000002246
ENSJJAG00000003604	ENSJJAP00000002220
ENSJJAG00000003604	ENSJJAP00000002229
ENSJJAG00000003614	ENSJJAP00000002182
ENSJJAG00000003615	ENSJJAP00000002197
ENSJJAG00000003615	ENSJJAP00000002207
ENSJJAG00000003616	ENSJJAP00000002204
ENSJJAG00000003618	ENSJJAP00000002186
ENSJJAG00000003619	ENSJJAP00000002300
ENSJJAG00000003622	ENSJJAP00000002188
ENSJJAG00000003623	ENSJJAP00000002234
ENSJJAG00000003623	ENSJJAP00000002236
ENSJJAG00000003624	ENSJJAP00000002241
ENSJJAG00000003624	ENSJJAP00000002244
ENSJJAG00000003627	ENSJJAP00000002190
ENSJJAG00000003636	ENSJJAP00000002198
ENSJJAG00000003636	ENSJJAP00000002202
ENSJJAG00000003637	ENSJJAP00000002192
ENSJJAG00000003638	ENSJJAP00000002216
ENSJJAG00000003639	ENSJJAP00000002200
ENSJJAG00000003640	ENSJJAP00000002199
ENSJJAG00000003641	ENSJJAP00000002245
ENSJJAG00000003642	ENSJJAP00000002217
ENSJJAG00000003643	ENSJJAP00000002195
ENSJJAG00000003644	ENSJJAP00000002201
ENSJJAG00000003650	ENSJJAP00000002208
ENSJJAG00000003650	ENSJJAP00000002214
ENSJJAG00000003658	ENSJJAP00000002228
ENSJJAG00000003660	ENSJJAP00000002203
ENSJJAG00000003668	ENSJJAP00000002206
ENSJJAG00000003670	ENSJJAP00000002288
ENSJJAG00000003676	ENSJJAP00000002211
ENSJJAG00000003683	ENSJJAP00000002225
ENSJJAG00000003683	ENSJJAP00000002227
ENSJJAG00000003683	ENSJJAP00000002235
ENSJJAG00000003683	ENSJJAP00000002239
ENSJJAG00000003684	ENSJJAP00000002212
ENSJJAG00000003684	ENSJJAP00000002215
ENSJJAG00000003685	ENSJJAP00000002209
ENSJJAG00000003698	ENSJJAP00000002226
ENSJJAG00000003699	ENSJJAP00000002219
ENSJJAG00000003700	ENSJJAP00000002218
ENSJJAG00000003701	ENSJJAP00000002221
ENSJJAG00000003703	ENSJJAP00000002222
ENSJJAG00000003707	ENSJJAP00000002224
ENSJJAG00000003717	ENSJJAP00000002252
ENSJJAG00000003719	ENSJJAP00000002257
ENSJJAG00000003719	ENSJJAP00000002258
ENSJJAG00000003720	ENSJJAP00000002266
ENSJJAG00000003722	ENSJJAP00000002232
ENSJJAG00000003727	ENSJJAP00000002238
ENSJJAG00000003735	ENSJJAP00000002230
ENSJJAG00000003737	ENSJJAP00000002249
ENSJJAG00000003740	ENSJJAP00000002231
ENSJJAG00000003742	ENSJJAP00000002250
ENSJJAG00000003744	ENSJJAP00000002267
ENSJJAG00000003748	ENSJJAP00000002242
ENSJJAG00000003748	ENSJJAP00000002253
ENSJJAG00000003753	ENSJJAP00000002240
ENSJJAG00000003753	ENSJJAP00000002248
ENSJJAG00000003754	ENSJJAP00000002305
ENSJJAG00000003754	ENSJJAP00000002311
ENSJJAG00000003755	ENSJJAP00000002265
ENSJJAG00000003755	ENSJJAP00000002276
ENSJJAG00000003755	ENSJJAP00000002286
ENSJJAG00000003756	ENSJJAP00000002255
ENSJJAG00000003757	ENSJJAP00000002264
ENSJJAG00000003757	ENSJJAP00000002269
ENSJJAG00000003757	ENSJJAP00000002282
ENSJJAG00000003757	ENSJJAP00000002291
ENSJJAG00000003759	ENSJJAP00000002243
ENSJJAG00000003770	ENSJJAP00000002247
ENSJJAG00000003770	ENSJJAP00000002254
ENSJJAG00000003772	ENSJJAP00000002251
ENSJJAG00000003773	ENSJJAP00000002268
ENSJJAG00000003775	ENSJJAP00000002263
ENSJJAG00000003776	ENSJJAP00000002256
ENSJJAG00000003779	ENSJJAP00000002260
ENSJJAG00000003792	ENSJJAP00000002295
ENSJJAG00000003793	ENSJJAP00000002259
ENSJJAG00000003794	ENSJJAP00000002272
ENSJJAG00000003794	ENSJJAP00000002278
ENSJJAG00000003795	ENSJJAP00000002297
ENSJJAG00000003796	ENSJJAP00000002262
ENSJJAG00000003799	ENSJJAP00000002283
ENSJJAG00000003799	ENSJJAP00000002290
ENSJJAG00000003810	ENSJJAP00000002302
ENSJJAG00000003811	ENSJJAP00000002338
ENSJJAG00000003811	ENSJJAP00000002344
ENSJJAG00000003811	ENSJJAP00000002352
ENSJJAG00000003814	ENSJJAP00000002271
ENSJJAG00000003815	ENSJJAP00000002270
ENSJJAG00000003819	ENSJJAP00000002280
ENSJJAG00000003822	ENSJJAP00000002274
ENSJJAG00000003830	ENSJJAP00000002277
ENSJJAG00000003832	ENSJJAP00000002298
ENSJJAG00000003833	ENSJJAP00000002292
ENSJJAG00000003834	ENSJJAP00000002279
ENSJJAG00000003835	ENSJJAP00000002285
ENSJJAG00000003836	ENSJJAP00000002287
ENSJJAG00000003838	ENSJJAP00000002289
ENSJJAG00000003839	ENSJJAP00000002294
ENSJJAG00000003840	ENSJJAP00000002284
ENSJJAG00000003848	ENSJJAP00000002397
ENSJJAG00000003848	ENSJJAP00000002412
ENSJJAG00000003848	ENSJJAP00000002424
ENSJJAG00000003857	ENSJJAP00000002293
ENSJJAG00000003858	ENSJJAP00000002299
ENSJJAG00000003859	ENSJJAP00000002296
ENSJJAG00000003861	ENSJJAP00000002343
ENSJJAG00000003862	ENSJJAP00000002301
ENSJJAG00000003862	ENSJJAP00000002304
ENSJJAG00000003875	ENSJJAP00000002330
ENSJJAG00000003875	ENSJJAP00000002333
ENSJJAG00000003875	ENSJJAP00000002335
ENSJJAG00000003875	ENSJJAP00000002340
ENSJJAG00000003876	ENSJJAP00000002309
ENSJJAG00000003880	ENSJJAP00000002307
ENSJJAG00000003881	ENSJJAP00000002306
ENSJJAG00000003882	ENSJJAP00000002327
ENSJJAG00000003882	ENSJJAP00000002329
ENSJJAG00000003883	ENSJJAP00000002303
ENSJJAG00000003887	ENSJJAP00000002308
ENSJJAG00000003891	ENSJJAP00000002312
ENSJJAG00000003891	ENSJJAP00000002313
ENSJJAG00000003893	ENSJJAP00000002315
ENSJJAG00000003894	ENSJJAP00000002310
ENSJJAG00000003900	ENSJJAP00000002328
ENSJJAG00000003900	ENSJJAP00000002332
ENSJJAG00000003902	ENSJJAP00000002314
ENSJJAG00000003902	ENSJJAP00000002316
ENSJJAG00000003905	ENSJJAP00000002319
ENSJJAG00000003908	ENSJJAP00000002318
ENSJJAG00000003908	ENSJJAP00000002323
ENSJJAG00000003910	ENSJJAP00000002321
ENSJJAG00000003911	ENSJJAP00000002317
ENSJJAG00000003911	ENSJJAP00000002322
ENSJJAG00000003911	ENSJJAP00000002325
ENSJJAG00000003913	ENSJJAP00000002320
ENSJJAG00000003921	ENSJJAP00000002324
ENSJJAG00000003923	ENSJJAP00000002326
ENSJJAG00000003927	ENSJJAP00000002337
ENSJJAG00000003930	ENSJJAP00000002331
ENSJJAG00000003931	ENSJJAP00000002354
ENSJJAG00000003934	ENSJJAP00000002336
ENSJJAG00000003941	ENSJJAP00000002334
ENSJJAG00000003944	ENSJJAP00000002339
ENSJJAG00000003947	ENSJJAP00000002341
ENSJJAG00000003948	ENSJJAP00000002346
ENSJJAG00000003950	ENSJJAP00000002345
ENSJJAG00000003951	ENSJJAP00000002342
ENSJJAG00000003954	ENSJJAP00000002372
ENSJJAG00000003954	ENSJJAP00000002385
ENSJJAG00000003954	ENSJJAP00000002393
ENSJJAG00000003956	ENSJJAP00000002349
ENSJJAG00000003959	ENSJJAP00000002347
ENSJJAG00000003963	ENSJJAP00000002351
ENSJJAG00000003968	ENSJJAP00000002348
ENSJJAG00000003969	ENSJJAP00000002353
ENSJJAG00000003971	ENSJJAP00000002350
ENSJJAG00000003972	ENSJJAP00000002392
ENSJJAG00000003972	ENSJJAP00000002400
ENSJJAG00000003978	ENSJJAP00000002411
ENSJJAG00000003989	ENSJJAP00000002355
ENSJJAG00000003990	ENSJJAP00000002356
ENSJJAG00000003992	ENSJJAP00000002357
ENSJJAG00000003995	ENSJJAP00000002405
ENSJJAG00000003997	ENSJJAP00000002358
ENSJJAG00000003998	ENSJJAP00000002361
ENSJJAG00000003999	ENSJJAP00000002366
ENSJJAG00000003999	ENSJJAP00000002373
ENSJJAG00000004000	ENSJJAP00000002360
ENSJJAG00000004002	ENSJJAP00000002359
ENSJJAG00000004008	ENSJJAP00000002383
ENSJJAG00000004011	ENSJJAP00000002379
ENSJJAG00000004013	ENSJJAP00000002364
ENSJJAG00000004013	ENSJJAP00000002368
ENSJJAG00000004014	ENSJJAP00000002362
ENSJJAG00000004017	ENSJJAP00000002363
ENSJJAG00000004019	ENSJJAP00000002365
ENSJJAG00000004023	ENSJJAP00000002376
ENSJJAG00000004023	ENSJJAP00000002388
